id,target
300000,0.9436791
300001,1.0
300002,0.0
300003,0.70900553
300004,0.30319524
300005,3.1888485e-06
300006,0.9999998
300007,0.0
300008,0.99996805
300009,3.9190054e-05
300010,2.9802322e-08
300011,5.9604645e-07
300012,0.55290675
300013,0.94428074
300014,0.005407989
300015,0.995178
300016,0.0
300017,0.9999918
300018,0.0001668334
300019,0.9999999
300020,0.0004184246
300021,0.9049772
300022,3.2246113e-05
300023,0.0
300024,0.026135713
300025,0.0
300026,0.0
300027,0.0
300028,0.0
300029,0.98132783
300030,0.00020134449
300031,0.3337529
300032,0.73331714
300033,0.00021389127
300034,0.0485076
300035,0.5050652
300036,0.0011441112
300037,0.028246641
300038,0.78216803
300039,0.15887728
300040,0.0
300041,0.9978342
300042,0.0
300043,0.0
300044,0.0
300045,0.0
300046,0.9226284
300047,0.0009951591
300048,0.99999845
300049,0.99991083
300050,0.0
300051,4.068017e-05
300052,0.023581177
300053,0.0
300054,0.91111845
300055,0.007515967
300056,0.44100693
300057,0.0006119907
300058,0.00045531988
300059,0.94214845
300060,2.9802322e-08
300061,0.003982991
300062,0.0007340014
300063,0.99857664
300064,5.9604645e-08
300065,0.00020375848
300066,0.0
300067,1.1920929e-07
300068,7.7188015e-06
300069,1.0
300070,1.5497208e-06
300071,0.999984
300072,0.0
300073,0.010170579
300074,0.0
300075,1.8894672e-05
300076,0.0007818043
300077,0.0
300078,0.009322554
300079,0.8404339
300080,0.0
300081,3.0994415e-05
300082,0.92033976
300083,1.1920929e-07
300084,7.033348e-06
300085,0.023202807
300086,0.0
300087,4.7683716e-07
300088,0.107634336
300089,2.0861626e-07
300090,0.9974154
300091,0.93258524
300092,2.1755695e-06
300093,0.0
300094,0.99995327
300095,0.9999996
300096,0.00091797113
300097,0.52207476
300098,5.9604645e-08
300099,0.010625094
300100,0.0
300101,0.9072068
300102,0.00042021275
300103,7.748604e-07
300104,0.014368594
300105,8.34465e-07
300106,0.0035689771
300107,5.0395727e-05
300108,0.0012857914
300109,8.940697e-08
300110,0.0
300111,0.0
300112,0.0
300113,0.9999722
300114,2.7120113e-06
300115,2.9802322e-08
300116,0.9996577
300117,0.99993294
300118,2.7418137e-06
300119,0.0003247261
300120,0.0
300121,0.99789035
300122,0.00032258034
300123,0.99970824
300124,1.3589859e-05
300125,0.00081667304
300126,0.00016701221
300127,0.0026191473
300128,0.7452421
300129,0.99997294
300130,0.021150976
300131,1.7881393e-07
300132,1.7881393e-07
300133,0.9992466
300134,0.45490012
300135,0.013157874
300136,0.0
300137,0.7813482
300138,0.998011
300139,0.0
300140,0.008349448
300141,6.556511e-07
300142,2.9802322e-08
300143,0.00050774217
