id,target
300000,0.9757154
300001,0.0
300002,0.99999845
300003,0.0019690394
300004,0.99999994
300005,0.0002539456
300006,0.42128557
300007,0.0
300008,0.9999778
300009,0.9960332
300010,4.3302774e-05
300011,0.9925349
300012,0.9999992
300013,0.99796176
300014,0.031722844
300015,0.9889121
300016,1.013279e-06
300017,0.91721106
300018,0.33525473
300019,0.33699715
300020,0.00017169118
300021,0.9902154
300022,0.0
300023,0.0
300024,0.9939265
300025,0.0
300026,0.0
300027,0.0
300028,3.1858683e-05
300029,1.0
300030,0.0
300031,0.14744714
300032,0.0
300033,1.0
300034,1.7881393e-07
300035,0.016612709
300036,1.1622906e-06
300037,1.1920929e-07
300038,0.01415509
300039,0.00044116378
300040,0.0
300041,0.99442524
300042,0.999964
300043,0.9973985
300044,0.0006684959
300045,2.0861626e-07
300046,0.0019467175
300047,0.99413073
300048,0.99990773
300049,0.9999999
300050,8.910894e-06
300051,0.35658854
300052,0.050092846
300053,0.011431903
300054,0.997869
300055,0.0339953
300056,0.00013005733
300057,0.0
300058,0.0048714876
300059,0.011103094
300060,0.9954612
300061,0.23989898
300062,1.9997358e-05
300063,0.80666363
300064,0.0
300065,1.0
300066,0.0
300067,4.827976e-06
300068,7.173419e-05
300069,0.997823
300070,0.591535
300071,0.9999999
300072,0.0021319985
300073,0.06379917
300074,0.0
300075,0.00016468763
300076,0.0010874569
300077,0.0006881058
300078,0.0046266615
300079,0.0014962256
300080,0.0
300081,0.00765118
300082,0.9999565
300083,0.0112032
300084,0.018702537
300085,1.5795231e-06
300086,3.2484531e-06
300087,0.0014776886
300088,0.9947884
300089,0.00013688207
300090,8.940697e-08
300091,0.70310515
300092,0.00037753582
300093,4.7832727e-05
300094,1.3411045e-06
300095,1.1622906e-05
300096,0.00018337369
300097,0.74209607
300098,6.2584877e-07
300099,0.18120414
300100,5.236268e-05
300101,0.99734753
300102,0.0
300103,0.0
300104,0.85820585
300105,2.771616e-06
300106,4.976988e-06
300107,1.4305115e-06
300108,3.5762787e-06
300109,0.48455685
300110,3.5762787e-07
300111,1.4901161e-07
300112,0.0
300113,0.015266001
300114,0.9942703
300115,0.00052806735
300116,0.8698427
300117,0.057408273
300118,7.158518e-05
300119,0.0
300120,0.0
300121,1.937151e-06
300122,0.0043641627
300123,0.051776677
300124,2.6643276e-05
300125,0.005163431
300126,0.9879538
300127,1.1026859e-06
300128,0.98973894
300129,0.038770825
300130,0.000359267
300131,0.99954855
300132,2.9802322e-07
300133,0.73459464
300134,0.0012496412
300135,4.708767e-06
300136,0.0
300137,0.9436804
300138,0.99999976
300139,0.0007725656
300140,0.3264568
300141,3.4421682e-05
300142,1.1622906e-06
300143,0.9986454
300144,0.0
300145,0.9999392
300146,0.98408306
300147,0.0
300148,1.013279e-06
300149,0.0
300150,0.023622483
300151,0.023787707
300152,0.0004015267
300153,8.317828e-05
300154,0.00024741888
300155,1.5199184e-06
300156,0.18939379
300157,3.874302e-07
300158,0.0075739026
300159,0.0059613883
300160,4.6789646e-06
300161,3.1083822e-05
300162,1.41859055e-05
300163,1.0102987e-05
300164,0.11630416
300165,0.0
300166,0.0
300167,0.00011649728
300168,3.0696392e-06
300169,2.9802322e-05
300170,0.9999516
300171,0.8910402
300172,7.212162e-06
300173,0.0
300174,0.0
300175,1.7881393e-07
300176,0.0
300177,0.031425864
300178,0.3704229
300179,0.36803523
300180,0.99590886
300181,0.020086199
300182,0.99999964
300183,0.9953966
300184,0.004991144
300185,0.021887124
300186,0.0
300187,8.6426735e-07
300188,0.1211814
300189,4.7683716e-07
300190,0.9998214
300191,0.26637846
300192,8.6426735e-07
300193,0.0005053282
300194,0.00020176172
300195,2.9802322e-08
300196,0.99999976
300197,0.024186105
300198,0.0089766085
300199,0.7565235
300200,6.854534e-07
300201,1.4603138e-05
300202,0.022249967
300203,0.9985101
300204,0.009543121
300205,1.2218952e-05
300206,0.0004233718
300207,9.775162e-06
300208,0.99992704
300209,0.000934571
300210,0.0010789335
300211,0.0
300212,0.0
300213,1.0
300214,8.940697e-08
300215,0.0
300216,0.0
300217,0.2913723
300218,2.9802322e-08
300219,0.0
300220,0.07760084
300221,0.00020745397
300222,1.0639429e-05
300223,0.9993041
300224,0.01590994
300225,4.091859e-05
300226,4.902482e-05
300227,0.0
300228,0.46448916
300229,0.99969554
300230,0.026352227
300231,0.0
300232,1.7881393e-07
300233,0.0020740628
300234,5.6892633e-05
300235,0.4195321
300236,0.8481051
300237,0.0015883446
300238,0.0
300239,0.0
300240,9.894371e-06
300241,0.0006288588
300242,6.3180923e-06
300243,1.0
300244,0.010919124
300245,0.34195277
300246,0.99934983
300247,1.847744e-06
300248,0.68983006
300249,0.0
300250,0.02078417
300251,0.99948794
300252,3.5762787e-07
300253,2.1487474e-05
300254,0.9999985
300255,1.1920929e-06
300256,9.536743e-07
300257,2.3245811e-06
300258,0.0
300259,0.004917234
300260,0.9992621
300261,0.99863005
300262,0.0004067421
300263,0.9999932
300264,0.39300513
300265,0.8210549
300266,0.102041036
300267,0.018684655
300268,1.7881393e-06
300269,0.901217
300270,0.96775615
300271,0.00077074766
300272,0.99856603
300273,1.6599894e-05
300274,1.0
300275,0.0
300276,0.007027507
300277,0.99991596
300278,5.662441e-07
300279,0.0053886473
300280,4.172325e-07
300281,8.940697e-08
300282,2.6136637e-05
300283,0.0
300284,0.0
300285,0.8344947
300286,6.556511e-06
300287,2.9802322e-08
300288,0.9676481
300289,0.74678385
300290,0.00086820126
300291,0.99112195
300292,5.9604645e-08
300293,0.6449164
300294,0.0
300295,0.0068099797
300296,0.9999999
300297,0.00028809905
300298,0.040901124
300299,0.03782022
300300,0.99997675
300301,0.9991751
300302,0.01862982
300303,0.06272465
300304,0.9719635
300305,0.82854724
300306,0.0003335178
300307,0.00021785498
300308,3.5762787e-07
300309,5.662441e-07
300310,1.66893e-05
300311,0.0
300312,0.0
300313,0.9239825
300314,0.63283217
300315,8.419156e-05
300316,0.9245617
300317,3.71933e-05
300318,3.5762787e-07
300319,0.99999994
300320,0.030442208
300321,0.0
300322,0.0
300323,8.34465e-07
300324,6.386638e-05
300325,0.009530634
300326,0.0
300327,0.99999917
300328,1.8775463e-06
300329,0.9302112
300330,0.0451622
300331,0.00031799078
300332,0.0016683638
300333,0.00010210276
300334,0.10146132
300335,0.0
300336,0.00026410818
300337,0.76248014
300338,0.0
300339,0.0
300340,1.3381243e-05
300341,0.0006777644
300342,0.9963668
300343,1.5199184e-06
300344,0.00021916628
300345,0.0
300346,0.00017303228
300347,0.99993324
300348,0.00015336275
300349,0.94502175
300350,0.641703
300351,3.4719706e-05
300352,1.1920929e-07
300353,1.5377998e-05
300354,0.9999999
300355,2.3841858e-07
300356,0.0
300357,0.015800089
300358,2.2351742e-06
300359,0.02211082
300360,0.0
300361,0.8329653
300362,0.99993443
300363,0.12386054
300364,0.0
300365,1.4901161e-07
300366,0.9974643
300367,0.00097092986
300368,5.9604645e-08
300369,8.741021e-05
300370,2.9802322e-08
300371,0.8061244
300372,0.019343913
300373,0.9990117
300374,0.00049239397
300375,0.9999999
300376,0.9842956
300377,1.1920929e-07
300378,0.00028797984
300379,9.23872e-07
300380,2.3841858e-07
300381,0.0
300382,8.34465e-07
300383,0.9986882
300384,0.99965715
300385,0.0009548664
300386,0.0
300387,0.0
300388,0.0
300389,0.0016994476
300390,0.9918076
300391,7.95722e-06
300392,1.9699335e-05
300393,0.0
300394,6.175041e-05
300395,0.9653839
300396,0.09950113
300397,6.574392e-05
300398,0.5846488
300399,0.50725585
300400,0.981735
300401,0.9997836
300402,0.9732316
300403,0.00055390596
